"143"	"0"	"0"	"-101"	"1/22/2011 04:36:33"	"143"	"40.8684,-73.821451 40.87015,-73.819691 40.8709404,-73.819151 40.87194,-73.81873 40.87288,-73.818571 40.8751306,-73.818451 40.8764004,-73.81843 40.8773706,-73.8182 40.87894,-73.817641 40.88304,-73.81627 40.885431,-73.815491 40.8869904,-73.81519 40.8882005,-73.815121 40.88936,-73.81523 40.89072,-73.81555 40.8925706,-73.81609 40.89356,-73.816511 40.8944705,-73.81677 40.8948904,-73.81686 40.89574,-73.816781 40.8962406,-73.816611 40.89741,-73.81617 40.89847,-73.81577 40.8994,-73.815581 40.90079,-73.81551 40.90144,-73.815451 40.90222,-73.815131 40.903071,-73.814631 40.9042505,-73.814051 40.9057106,-73.813561 40.90661,-73.81337 40.9074106,-73.81331 40.908041,-73.81341 40.90899,-73.813751 40.9096005,-73.81403 40.9101804,-73.81408 40.91071,-73.81394 40.9129104,-73.813021 40.91776,-73.811461 40.91924,-73.81085 40.92083,-73.810031 40.9223206,-73.809091 40.9232805,-73.80874 40.9239505,-73.808501 40.92457,-73.80804 40.92501,-73.80754 40.9256305,-73.80632 40.9261706,-73.805721 40.9267904,-73.80525 40.92792,-73.80449 40.92909,-73.80329 40.92958,-73.80289 40.93018,-73.80271 40.9307105,-73.80265 40.93148,-73.802901 40.93211,-73.80337 40.93276,-73.80404 40.93314,-73.80471 40.9336906,-73.805861 40.93421,-73.8067 40.93498,-73.80727 40.93578,-73.8074
"	"obmxF`gqaM}I_J}CkBgEsA{D_@aMW}FCaEm@yHoBsXqG}M{CwH{@qFMgFToG~@qJjBeErAuDr@sAPiDOcBa@iFwAsEoAyDe@uGMaCK{C_AiDcBkFsBcHaBsDe@_DK}BR}DbAyBv@sBHiB[wLwDi]wHgHyB}HcDiH{D_EeAeCo@{B{AwAcB{BsFkBwB{B}AaFwCiFoFaBoAwBc@iBKyCp@}B|AaCdCkAdCmBdFgBfDyCpB_DX"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC DOT Region 8"	"4358156"	"Bronx"	"HUTCHINSON RIVER PKWY N BARTOW AVENUE TO MAMARONECK AVENUE"
"162"	"55.92"	"171"	"0"	"9/25/2013 23:48:54"	"162"	"40.7537504,-73.744391 40.75605,-73.740851 40.7576705,-73.738391 40.7591904,-73.735841 40.7596604,-73.734851 40.75999,-73.73388 40.7607206,-73.73196 40.76113,-73.731051 40.76178,-73.72999 40.76274,-73.72851 40.7633104,-73.727421 40.7638,-73.72609 40.76408,-73.725231 40.76429,-73.724151"	"}uvwFlebaMkMcUcIkNoH}N}AeEaAaEqC_KqAuDaCsE_EgHqByEaBiGw@kDi@wE"	"BBBBBBBBBBBBBB"	"NYC-DOT-Region 10"	"4362251"	"Queens"	"LIE WB LITTLE NICK PKWY - NB CIP"
"163"	"55.3"	"72"	"0"	"9/25/2013 23:48:54"	"163"	"40.7442206,-73.771661 40.7454306,-73.76907 40.745701,-73.76831 40.7465005,-73.7654 40.7476404,-73.76128 40.7480905,-73.76008 40.7488704,-73.75842 40.7492,-73.757551 40.74947,-73.75658 40.75032,-73.75319 40.7506906,-73.75108 40.7508404,-73.75023 40.75104,-73.7492 40.7514506,-73.748101 40.75193,-73.74714 40.7526,-73.746141 40.75392,-73.744121 40.75605,-73.740851 40.7576705,-73.738391 40.7591904,-73.735841 40.7596604,-73.734851 40.75999,-73.73388 40.7607206,-73.73196 40.76113,-73.731051 40.76178,-73.72999 40.76274,-73.72851 40.7633104,-73.727421 40.7638,-73.72609 40.76408,-73.725231 40.76429,-73.724151"	"kztwFzogaMqFeOu@wC_DeQcFwXyAoF{CkIaAmDu@aEiDeTiAeL]iDg@mEqA{E_B_EeCgEgGsKiLmScIkNoH}N}AeEaAaEqC_KqAuDaCsE_EgHqByEaBiGw@kDi@wE"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC-DOT-Region 10"	"4362249"	"Queens"	"LIE WB LITTLE NICK PKWY - NB CVE"
"164"	"3.73"	"1178"	"0"	"9/25/2013 15:53:35"	"164"	"40.7578106,-73.996801 40.7604506,-74.003221 40.762021,-74.00705 40.76621,-74.01712"	"iowwF~nsbMoObg@yH|VeY|}@"	"BBBB"	"PA -Lincoln Tunnel"	"4329473"	"Manhattan"	"Lincoln Tunnel E Center Tube NJ - NY"
"168"	"34.8"	"157"	"0"	"9/25/2013 23:49:34"	"168"	"40.75829,-73.997531 40.7605,-74.0032 40.7620605,-74.007021 40.7662905,-74.01706"	"irwwFpssbMyLlb@wHzVmYv}@"	"BBBB"	"PA -Lincoln Tunnel"	"4329472"	"Manhattan"	"Lincoln Tunnel E South Tube NJ - NY"
"172"	"42.25"	"131"	"0"	"9/25/2013 23:24:35"	"172"	"40.75766,-73.99687 40.7604,-74.00328 40.76197,-74.0071 40.76615,-74.01717"	"knwwFlosbMcP`g@yHzVcY|}@"	"BBBB"	"PA -Lincoln Tunnel"	"4329508"	"Manhattan"	"Lincoln Tunnel W Center Tube NY - NJ"
"173"	"31.07"	"158"	"0"	"9/25/2013 23:49:35"	"173"	"40.75719,-73.99724 40.76017,-74.00382 40.76185,-74.00725 40.76608,-74.01726"	"mkwwFvqsbMsQbh@oIlTmYp}@"	"BBBB"	"PA -Lincoln Tunnel"	"4329507"	"Manhattan"	"Lincoln Tunnel W North Tube NY - NJ"
"175"	"9.94"	"914"	"0"	"3/19/2013 14:24:23"	"175"	"40.8135706,-73.93124 40.81456,-73.93089 40.81503,-73.93083 40.8154904,-73.930861 40.81629,-73.93098 40.8168605,-73.93098 40.8174206,-73.930871 40.81823,-73.93067 40.8187405,-73.930631 40.81938,-73.93065 40.82132,-73.930781 40.82309,-73.93093 40.82419,-73.93101 40.82473,-73.93107 40.8253205,-73.931131 40.82589,-73.93111 40.8265106,-73.93103 40.8270404,-73.930961 40.82741,-73.93097 40.82804,-73.93107 40.8284304,-73.93119 40.82885,-73.93142 40.82979,-73.93191 
40.830341,-73.93206 40.8307804,-73.932111 40.8313205,-73.93208 40.83205,-73.931941 40.8324605,-73.93179 40.83442,-73.93125 40.8367,-73.930601 40.83825,-73.930051 40.8388906,-73.92971 40.8392005,-73.92959 40.83957,-73.92937 40.84022,-73.928991 40.8408,-73.92865 40.84132,-73.928401 40.8418006,-73.928221 40.84212,-73.928131 40.84313,-73.927721 40.8450906,-73.92659"	"ykbxFfufbMeEeA}AK{AD_DVqB?oBUaDg@eBG_CBcKXaJ\{ENkBJuBJqBC{BOiBMiA@}BRmAVsAl@{D`BmB\wAHkBEqC[qA]gKkBgMaCuHmB_CcA}@WiAk@aCkAsBcAgBq@_Bc@_AQiEqAgKaF"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"PA-GWBridge"	"4620313"	"Bronx"	"MDE N 138th st - GWB W Amsterdam Ave (L\LvI)"
"176"	"9.94"	"883"	"0"	"3/19/2013 14:24:23"	"176"	"40.81356,-73.93115 40.81456,-73.93085 40.815051,-73.930771 40.8154904,-73.930811 40.81629,-73.93093 40.8168605,-73.93093 40.81741,-73.930811 40.81823,-73.930601 40.8187405,-73.93057 40.8193906,-73.930601 40.82132,-73.9307 40.8231004,-73.930861 40.82419,-73.930961 40.82475,-73.93101 40.82533,-73.93107 40.82589,-73.931041 40.82652,-73.93098 40.82705,-73.930911 40.8274204,-73.930901 
40.8280505,-73.93101 40.8284304,-73.931131 40.8288805,-73.931391 40.8298006,-73.93186 40.830341,-73.93199 40.8307605,-73.932031 40.83131,-73.932031 40.8320406,-73.93187 40.8324605,-73.93173 40.83442,-73.931171 40.8366904,-73.930551 40.838221,-73.93 40.8388906,-73.929651 40.83919,-73.92953 40.8395606,-73.92932 40.8402106,-73.928941 40.84078,-73.928621 40.8413004,-73.928351 40.84179,-73.928171 40.84212,-73.92806 40.84311,-73.92767 40.84508,-73.92653

"	"wkbxFttfbMgE{@aBOwAF_DVqB?mBWcDi@eBEaCDaKRcJ^yERoBHsBJoBE}BKiBMiAA}BTkAVyAr@wD|AkBXsAFmB?qC_@sA[gKoBeM{BqHmBeCeA{@WiAi@aCkAqB_AgBu@aBc@aAUeEmAiKcF"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"PA-GWBridge"	"4620304"	"Bronx"	"MDE N 138th st - GWB W Amsterdam Ave (U\LvI)"
"177"	"49.09"	"203"	"0"	"3/19/2013 13:30:44"	"177"	"40.81374,-73.93124 40.81443,-73.931001 40.8149,-73.930911 40.8154306,-73.930911 40.8164,-73.93107 40.8169705,-73.931041 40.8175,-73.93094 40.81837,-73.93074 40.81907,-73.93071 40.8195706,-73.930771 40.8257005,-73.931221 40.82641,-73.931131 40.8272005,-73.93107 40.82793,-73.93116 40.8284,-73.931301 40.8289004,-73.931581 40.8296604,-73.93199 40.83028,-73.93219 40.830721,-73.932241 40.83129,-73.93222 40.83171,-73.932121 40.8322,-73.931981 40.8373906,-73.930461 40.83881,-73.92986 40.8398506,-73.92928 40.8405404,-73.928891 40.84141,-73.928451 40.8424204,-73.92812 40.843391,-73.927691 40.8455,-73.92646 40.8460306,-73.926111 40.8473004,-73.925261 40.84888,-73.924011 40.85078,-73.92224 40.851651,-73.921411 40.8533905,-73.919751
"	"{lbxFfufbMiCo@}AQiB?aE^qBEiBSmDg@kCEcBJie@xAmCQ}CKqCP}AZcBv@wCpA{Bf@wAHqBCsASaB[m_@oH{GwBoEsBiCmAmDwAiEaAaEuAeLuFiBeA}FiD{HyF{JaJmDeD{IkI"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616256"	"Bronx"	"MDE N 138th St - Harlem River Park"
"178"	"55.3"	"174"	"0"	"3/19/2013 14:24:47"	"178"	"40.8533905,-73.919751 40.85481,-73.91844 40.85575,-73.9179 40.8578005,-73.917 40.858681,-73.9165 40.85918,-73.916051 40.8624104,-73.911931 40.86381,-73.910541 40.8651905,-73.90962 40.86614,-73.909151 40.8731104,-73.906051 40.87613,-73.90451 40.87787,-73.90389 40.8784604,-73.90366 40.87932,-73.902921 40.88434,-73.89848 40.8849,-73.89785 40.8859405,-73.89649"	"udjxFlmdbM{GeG{DkByKsDoDcBcByAeSwXwGuGsGwD}D}Aqj@kR{QsH{I{BuBm@kDsCk^wZoB}BoEoG"	"BBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616258"	"Bronx"	"MDE N Harlem River Pk - Van Cortland Park"
"179"	"39.77"	"102"	"0"	"9/25/2013 23:49:18"	"179"	"40.81376,-73.93128 40.8127206,-73.9316 40.8121104,-73.93169 40.81148,-73.93161 40.81091,-73.931261 40.81044,-73.93079 40.8082604,-73.927901 40.80772,-73.9269 40.80653,-73.923971 40.80503,-73.92024 40.8037906,-73.917471 40.8036,-73.916931 40.803411,-73.91597 40.80339,-73.91503 40.80348,-73.91453 40.80369,-73.913941 40.8039906,-73.91328 40.8049704,-73.91113 40.8049704,-73.91113 40.8057304,-73.909511 40.8060506,-73.908741 40.8070504,-73.906381 40.80729,-73.90594 40.81226,-73.89892 40.8135706,-73.897111 40.81391,-73.896741 40.81452,-73.896111 40.82009,-73.89031 40.82041,-73.89001 40.8216306,-73.88821 40.82229,-73.88742 40.82235,-73.887261 40.82365,-73.877591 40.82408,-73.874321"	"_mbxFnufbMnE~@xBP|BOpBeA|A}ArLaQjBgElFiQjHiVvFiPd@kBd@_EB{DQcBi@uB{@cCcEmL??wCcI_AyCgEwMo@wAa^{j@eGiJcAiAyB}Bya@gc@_A{@sFgJcC}CK_@cGm{@uAmS"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616255"	"Bronx"	"MDE N TBB - 138th Street"
"180"	"47.22"	"133"	"0"	"9/25/2013 23:48:53"	"180"	"40.8859405,-73.89649 40.8868104,-73.895261 40.8873505,-73.894291 40.888051,-73.89264 40.888431,-73.89134 40.88893,-73.889351 40.88931,-73.888321 40.889751,-73.88749 40.8901904,-73.88682 40.8907305,-73.886181 40.89128,-73.88554 40.89218,-73.88467 40.89656,-73.88047 40.89766,-73.87981 40.898571,-73.879371 40.9006,-73.878981 40.9010306,-73.87886 40.90641,-73.877951 40.90917,-73.87748 40.9102306,-73.87703 40.91087,-73.87654 40.9114605,-73.87596 40.91221,-73.8751"	"cppxF`|_bMmDuFkBaEkCiIkAcGcBmKkAmEwAeDwAeCkB_CmB_CsDmDkZgY{EcCuDwA}GmAmEWs`@uDgP}AsEyA_CaBuBsBuCkD"	"BBBBBBBBBBBBBBBBBBBBBBB"	"NYC Thruway Tarrytown"	"4575278"	"Bronx"	"MDE N Van Cortland Park - NYST N Exit (MP.48)"
"183"	"50.95"	"194"	"0"	"3/19/2013 13:30:44"	"183"	"40.81363,-73.93137 40.8141505,-73.931181 40.81472,-73.931001 40.8153104,-73.930961 40.8157206,-73.93101 40.81629,-73.93111 40.81685,-73.93112 40.8173704,-73.931041 40.8183104,-73.93079 40.8189604,-73.930771 40.8251205,-73.93125 40.82594,-73.931261 40.8270905,-73.93111 40.8275,-73.931131 40.8281906,-73.931271 40.8286105,-73.931451 40.82921,-73.93182 40.8297305,-73.93206 40.8302905,-73.93223 40.83066,-73.93227 40.8313006,-73.93226 40.8318,-73.93214 40.8374,-73.930541 40.8381506,-73.93026 40.8388604,-73.929931 40.84064,-73.928891 40.84172,-73.928391 40.8423,-73.92823 40.8429,-73.92802 40.8460505,-73.92619 40.8468806,-73.925711 40.8476406,-73.92519 40.84904,-73.924061 40.8514905,-73.921781 40.8534605,-73.91992"	"elbxF`vfbMgBe@qBc@uBGqAHqBRoB@gBO{Dq@aCCoe@~AcD@eF]qABiCZsAb@wBhAgBn@oB`@iAF_CAcBW_b@_IuCw@mCaAcJoEwEcBsB_@wBi@uRmJeD_BwCgBwGaFiNgMiKsJ"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616269"	"Bronx"	"MDE S Harlem River Park - 138th Street"
"185"	"3.73"	"1059"	"0"	"9/25/2013 23:49:51"	"185"	"40.85513,-73.91865 40.8526305,-73.920881 40.85,-73.923291 40.84653,-73.92628 40.84525,-73.92703 40.84454,-73.927421 40.8442606,-73.927411 40.844,-73.927191 40.84387,-73.92681 40.84396,-73.92623 40.84438,-73.92534 40.8449,-73.92503 40.84539,-73.92532 40.84561,-73.925981 40.8454706,-73.926701"	"qojxFpfdbMrN|LlO`NtTtQ~FtClClAv@Ar@k@XkAQsBsAqDgB}@aBx@k@bCZnC"	"BBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4620330"	"Bronx"	"MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE LOWER LEVEL"
"186"	"3.11"	"1400"	"0"	"9/25/2013 23:49:51"	"186"	"40.85526,-73.918591 40.85266,-73.92085 40.85004,-73.92327 40.8473705,-73.92541 40.84608,-73.926381 40.84534,-73.926841 40.8449504,-73.926961 40.84467,-73.92685 40.84454,-73.92668 40.8443705,-73.9264 40.84429,-73.92605 40.8443506,-73.92568 40.844511,-73.92542 40.8447505,-73.925271 40.8448604,-73.92525"	"kpjxFdfdbMfObMjObNtOjL`G`ErCzAlAVv@UXa@`@w@NeAKiA_@s@o@]UC"	"BBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4620314"	"Bronx"	"MDE S HARLEM RIVER PARK - GWB W AMSTERDAM AVENUE UPPER LEVEL"
"188"	"44.74"	"160"	"0"	"9/25/2013 23:49:28"	"188"	"40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.92685 40.79088,-73.92596 40.79225,-73.924721 40.79312,-73.923881 40.7942004,-73.922941 40.79601,-73.921371 40.7969,-73.92067 40.7982805,-73.91964 40.7992205,-73.918901 40.7999805,-73.91835 40.8013905,-73.91731 40.8018605,-73.91697 40.80225,-73.91673"	"mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFmDgDwE{DiJyHqDkCsGmE{DsCwCmByGoE}AcAmAo@"	"BBBBBBBBBBBBBBBBBBBBBBBBB"	"MTA Bridges & Tunnels"	"4456477"	"Queens"	"MDE S TBB Exit Ramp - Queens Anchorage"
"189"	"52.82"	"182"	"0"	"3/19/2013 14:24:47"	"189"	"40.8534605,-73.919931 40.85423,-73.919231 40.8564104,-73.91777 40.85795,-73.91713 40.85893,-73.916491 40.859531,-73.91588 40.86303,-73.91145 40.8638706,-73.91069 40.86475,-73.9101 40.8733804,-73.906111 40.8764705,-73.90456 40.87785,-73.90407 40.87848,-73.9038 40.87912,-73.9033 40.88472,-73.89829 40.8859405,-73.89676"	"cejxFpndbMyCkCsLcHsH_CcE_CwByB{TuZgDwCoDuB}t@}WiRuHsGaB}Bu@_CcB_b@i^sFqH"	"BBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616270"	"Bronx"	"MDE S Van Cortland Pk - Harlem River Pk"
"190"	"49.71"	"108"	"0"	"9/25/2013 23:49:35"	"190"	"40.6309004,-74.14569 40.63259,-74.145531 40.6343505,-74.145131 40.6352905,-74.144911 40.6395205,-74.143161 40.64452,-74.141111 40.64672,-74.140171 40.6474905,-74.13978 40.65243,-74.136261 40.6532706,-74.13549 40.65375,-74.13476 40.654011,-74.134041 40.6541206,-74.133451 40.6541605,-74.13275 40.65413,-74.13186 40.65393,-74.127581 40.6540306,-74.12594 40.6541804,-74.125041 40.6546,-74.1234 40.65509,-74.121991 40.65623,-74.11964
"	"cv~vFpqpcMqI_@_JoA{Dk@mY}Ig^yKwL{DyCmA{]_UgDyC_BqCs@oCUuBGkCDqDf@wYSgI]sDsAgIaByGcFuM"	"BBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4329499"	"Staten Island"	"MLK N Walker Street - NJ Route 169"
"191"	"47.22"	"160"	"0"	"9/25/2013 23:49:17"	"191"	"40.63092,-74.14592 40.62975,-74.14593 40.62877,-74.14579 40.6279506,-74.145671 40.62713,-74.145681 40.62637,-74.14586 40.6254205,-74.14618 40.6247506,-74.146381 40.6241006,-74.146661 40.6234004,-74.14704 40.6226006,-74.147501 40.6217506,-74.148181 40.6208504,-74.14904 40.61905,-74.1508 40.6182,-74.15165 40.61759,-74.15213 40.61672,-74.15268 40.6157306,-74.15303 40.6148305,-74.153281 40.61413,-74.153911 40.6127904,-74.154991 40.6122,-74.15537 40.61146,-74.155351 40.61083,-74.15496 40.6104006,-74.154321 40.610181,-74.15348 40.61005,-74.15184 40.60989,-74.151131 40.60933,-74.15027 40.609,-74.14958"	"gv~vF~rpcMhF@bE[bDWbD@vCb@|D~@dCf@`Cv@jCjA~CzAhDfCrDjDfJ~IhDhDxB~AlDlBdEdArDp@jC|BjGvEtBjArCC|BmAtA_Cj@gDXgI^mCnBkD`AiC"	"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616196"	"Staten Island"	"MLK S SIE W Walker Street - Wooley Av"
"192"	"52.2"	"102"	"0"	"9/25/2013 23:49:18"	"192"	"40.63092,-74.14592 40.62975,-74.14593 40.62877,-74.14579 40.6279506,-74.145671 40.62713,-74.145681 40.62637,-74.14586 40.6254205,-74.14618 40.6247506,-74.146381 40.6241006,-74.146661 40.6234004,-74.14704 40.6226006,-74.147501 40.6217506,-74.148181 40.6208504,-74.14904 40.61905,-74.1508 40.6182,-74.15165 40.61759,-74.15213 40.61672,-74.15268 40.6157306,-74.15303 40.6148305,-74.153281 40.61413,-74.153911 40.61386,-74.154531 40.61388,-74.155391 40.61439,-74.15635 40.61475,-74.156811"	"gv~vF~rpcMhF@bE[bDWbD@vCb@|D~@dCf@`Cv@jCjA~CzAhDfCrDjDfJ~IhDhDxB~AlDlBdEdArDp@jC|Bt@zBCjDeB~DgAzA"	"BBBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616210"	"Staten Island"	"MLK S SIE W Walker Street - Richmond Av"
"205"	"59.03"	"29"	"0"	"9/25/2013 23:49:18"	"205"	"40.87189,-73.83446 40.87474,-73.835001 40.87668,-73.83476 40.8785106,-73.833881 40.880551,-73.832011 40.88181,-73.83019 40.88331,-73.82741 40.884111,-73.82563 40.8848006,-73.823631 40.8857804,-73.81995 40.88662,-73.816971 40.8871004,-73.81448 40.8869705,-73.81174"	"ixmxFjxsaMyPjBcKo@mJoDwKuJ{FkJkHkP_DcJiCoKcE_VgDsQ_BqNXcP"	"BBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616227"	"Bronx"	"NET SOUTH FROM EXIT 14 TO BE BAYCHESTER AVENUE"
"243"	"44.74"	"119"	"0"	"9/25/2013 23:49:18"	"243"	"40.65632,-74.11972 40.655041,-74.12241 40.6544106,-74.124361 40.6541206,-74.125881 40.654011,-74.127141 40.65429,-74.13302 40.6542505,-74.133981 40.65404,-74.134611 40.6535805,-74.135461 40.6533,-74.135771 40.64786,-74.13964 40.64705,-74.140071 40.6444705,-74.14121 40.63955,-74.14323 40.6359405,-74.14472 40.6347806,-74.14516 40.632431,-74.14575 40.6309506,-74.14592"	"_ucwFfokcM~FxO|BdKx@nHTzFw@vc@F~Dh@|BzAhDv@|@~`@dW`DtAbObFv]rKpUhHfFvAtMtBfH`@"	"BBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616282"	"Staten Island"	"Route 169 S - MLK Walker Street"
"249"	"60.27"	"111"	"0"	"9/25/2013 23:49:17"	"249"	"40.61052,-74.09769 40.6101,-74.10893 40.61028,-74.1105 40.61097,-74.113 40.6110705,-74.115671 40.61079,-74.11726 40.60938,-74.12241 40.6084306,-74.127401 40.60804,-74.13212"	"wvzvFpegcMrAfeAc@vHiCtNSrOv@|HxGf_@|Db^lAp\"	"BBBBBBBBB"	"NYC_DOT_LIC"	"4616193"	"Staten Island"	"SIE E Bradley Avenue - Clove Road"
"250"	"13.05"	"329"	"0"	"11/15/2012 10:34:08"	"250"	"40.61052,-74.09769 40.610561,-74.09586 40.6102405,-74.093881 40.60983,-74.09251 40.60698,-74.08574 40.6065004,-74.083851 40.60616,-74.081781 40.60596,-74.076011 40.6054704,-74.073421 40.60389,-74.06922"	"wvzvFnegcMGmJ~@kKpAoGxPki@~AyJbA}Kf@ac@`BeOzHgY"	"BBBBBBBBBB"	"NYC_DOT_LIC"	"4616192"	"Staten Island"	"SIE E Clove Road - Fingerboard Road"
"251"	"62.76"	"62"	"0"	"9/25/2013 23:49:17"	"251"	"40.61486,-74.15738 40.60931,-74.15012 40.60846,-74.14847 40.6079,-74.146831 40.60764,-74.14555 40.6074906,-74.14404 40.60757,-74.1409"	"{q{vFrzrcMta@kl@hDiInBiIr@}F\mHOsR"	"BBBBBBB"	"NYC_DOT_LIC"	"4616195"	"Staten Island"	"SIE E Richmond Avenue - Wooley Avenue"
"252"	"62.14"	"43"	"0"	"9/25/2013 23:49:17"	"252"	"40.6210105,-74.168861 40.6207604,-74.168 40.6182105,-74.162381 40.6154,-74.15806 40.6149404,-74.15748"	"ix|vFjbucMp@kD|Ncb@pP_ZzAsB"	"BBBBB"	"NYC_DOT_LIC"	"4616197"	"Staten Island"	"SIE E South Avenue - Richmond Avenue"
"253"	"54.06"	"30"	"0"	"9/25/2013 23:49:17"	"253"	"40.608031,-74.13212 40.60759,-74.1409"	"egzvFt|mcMvA|u@"	"BB"	"NYC_DOT_LIC"	"4616194"	"Staten Island"	"SIE E Wooley Avenue - Bradley Avenue"
"254"	"52.2"	"137"	"0"	"9/25/2013 23:49:18"	"254"	"40.63089,-74.14569 40.6298,-74.14569 40.62883,-74.14556 40.62805,-74.145451 40.6272105,-74.14546 40.62642,-74.1456 40.6255106,-74.14595 40.6247904,-74.14614 40.6241404,-74.146441 40.6234004,-74.146791 40.6226205,-74.14725 40.6217004,-74.147961 40.61916,-74.15043 40.61816,-74.15143 40.617501,-74.15196 40.61665,-74.152441 40.6148305,-74.153 40.6110705,-74.15394 40.6106404,-74.15379 40.6103305,-74.153291 40.6103,-74.15281 40.61055,-74.1524 40.61104,-74.152431"	"av~vFpqpcMxE?`EYzCUfD@|CZtDdAnCd@`Cz@rCdAzCzAvDlCzNlNfEfEbChBhD~AjJnBnVzDtA]|@cBD_Bq@qAaBD"	"BBBBBBBBBBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616216"	"Staten Island"	"SIE E MLK N Richmond Av - Walker Street"
"255"	"41.01"	"58"	"0"	"9/25/2013 21:13:23"	"255"	"40.60408,-74.052241 40.6036605,-74.05356 40.6033506,-74.05459 40.6029905,-74.055641 40.60213,-74.058271 40.60186,-74.05915 40.601741,-74.060121 40.60172,-74.06095 40.60179,-74.06175 40.6018506,-74.062621 40.60201,-74.063791 40.6021804,-74.06444 40.6039305,-74.069151"	"onyvFni~bMrAfG|@lEfApEjDlOt@nDV`EBdDM~CKlD_@hFa@`C}Il\"	"BBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4763650"	"Staten Island"	"SIE E VNB E FINGGERBOARD ROAD - SI GANTRY LOWER LEVEL"
"256"	"55.3"	"45"	"0"	"9/25/2013 23:49:29"	"256"	"40.60399,-74.05225 40.6035506,-74.05359 40.60322,-74.05463 40.60289,-74.05566 40.6019605,-74.058451 40.6017,-74.05925 40.60157,-74.06018 40.6015304,-74.061371 40.60161,-74.062181 40.601741,-74.06277 40.6019406,-74.06386 40.6021,-74.06449 40.6037505,-74.06923"	"}myvFpi~bMvAjG`AnE`AlExDlPr@~CXxDFlFO`DYtBg@xE_@|BiIr\"	"BBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4763648"	"Staten Island"	"SIE E VNB E FINGGERBOARD ROAD - SI GANTRY UPPER LEVEL"
"257"	"55.3"	"26"	"0"	"9/25/2013 23:49:18"	"257"	"40.6077805,-74.14091 40.60826,-74.132101"	"sezvFtsocM_Bav@"	"BB"	"NYC_DOT_LIC"	"4616208"	"Staten Island"	"SIE W Bradley Av - Wooley Av"
"258"	"55.92"	"117"	"0"	"9/25/2013 23:49:18"	"258"	"40.60826,-74.132101 40.6085604,-74.127901 40.60909,-74.12475 40.6099106,-74.121101 40.611121,-74.11681 40.61128,-74.115411 40.6113,-74.113841 40.61099,-74.112191 40.6105105,-74.11037 40.61034,-74.108561 40.6104205,-74.105601 40.61072,-74.097911"	"shzvFr|mcM{@gYiBuRcDyUqFyY_@wGCyH|@iI~AkJ`@iJOoQ{@ao@"	"BBBBBBBBBBBB"	"NYC_DOT_LIC"	"2616207"	"Staten Island"	"SIE W Clove Road - Bradley Av"
"259"	"47.85"	"100"	"0"	"9/25/2013 23:49:18"	"259"	"40.61072,-74.097911 40.61075,-74.09627 40.61061,-74.09465 40.61021,-74.09299 40.6096804,-74.09162 40.6084106,-74.08862 40.6072205,-74.08561 40.6067904,-74.08435 40.6064805,-74.082591 40.60636,-74.0809 40.6062606,-74.07679 40.60607,-74.07518 40.6056106,-74.07313 40.6050306,-74.071401 40.60412,-74.06908"	"_xzvF|fgcMEgIZcInAkIhBqG|FwQlFyQtA{F|@_JVqIRuXd@aIzAyKrByItDoM"	"BBBBBBBBBBBBBBB"	"NYC_DOT_LIC"	"4616206"	"Staten Island"	"SIE W Fingerboard Road - Clove Road"
